season,game_id,start_date,home_team,away_team,home_points,away_points,neutral_site,scope_status,scope_provenance
2017,400937472,2017-09-23T16:00:00.000Z,Florida State,NC State,21,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937474,2017-09-23T16:00:00.000Z,Louisville,Kent State,42,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937473,2017-09-23T16:20:00.000Z,Georgia Tech,Pittsburgh,35,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941807,2017-09-23T17:30:00.000Z,Tulsa,New Mexico,13,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937477,2017-09-23T18:00:00.000Z,Virginia Tech,Old Dominion,38,0,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944841,2017-09-23T18:00:00.000Z,South Alabama,Idaho,23,29,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944902,2017-09-23T18:00:00.000Z,Eastern Michigan,Ohio,20,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935361,2017-09-23T19:00:00.000Z,Maryland,UCF,10,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933869,2017-09-23T19:30:00.000Z,South Carolina,Louisiana Tech,17,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933871,2017-09-23T19:30:00.000Z,Vanderbilt,Alabama,0,59,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934516,2017-09-23T19:30:00.000Z,Oklahoma State,TCU,31,44,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935279,2017-09-23T19:30:00.000Z,California,USC,20,30,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935359,2017-09-23T19:30:00.000Z,Indiana,Georgia Southern,52,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935362,2017-09-23T19:30:00.000Z,Nebraska,Rutgers,27,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937470,2017-09-23T19:30:00.000Z,Clemson,Boston College,34,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937471,2017-09-23T19:30:00.000Z,North Carolina,Duke,17,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937475,2017-09-23T19:30:00.000Z,Miami (FL),Toledo,52,30,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937478,2017-09-23T19:30:00.000Z,Appalachian State,Wake Forest,19,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941804,2017-09-23T19:30:00.000Z,Navy,Cincinnati,42,32,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944901,2017-09-23T19:30:00.000Z,Central Michigan,Miami (OH),14,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935364,2017-09-23T20:00:00.000Z,Purdue,Michigan,10,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944842,2017-09-23T21:00:00.000Z,Louisiana,UL Monroe,50,56,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935283,2017-09-23T22:00:00.000Z,Washington State,Nevada,45,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938614,2017-09-23T22:00:00.000Z,Charlotte,Georgia State,0,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944818,2017-09-23T22:00:00.000Z,Troy,Akron,22,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934515,2017-09-23T22:30:00.000Z,Baylor,Oklahoma,41,49,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938618,2017-09-23T22:30:00.000Z,North Texas,UAB,46,43,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933865,2017-09-23T23:00:00.000Z,Georgia,Mississippi State,31,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933867,2017-09-23T23:00:00.000Z,LSU,Syracuse,35,26,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938616,2017-09-23T23:00:00.000Z,Buffalo,Florida Atlantic,34,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938617,2017-09-23T23:00:00.000Z,Middle Tennessee,Bowling Green,24,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938621,2017-09-23T23:00:00.000Z,Western Kentucky,Ball State,33,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941806,2017-09-23T23:00:00.000Z,SMU,Arkansas State,44,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945259,2017-09-23T23:00:00.000Z,Air Force,San Diego State,24,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933866,2017-09-23T23:30:00.000Z,Kentucky,Florida,27,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933868,2017-09-23T23:30:00.000Z,Missouri,Auburn,14,51,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935360,2017-09-23T23:30:00.000Z,Iowa,Penn State,19,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938615,2017-09-23T23:30:00.000Z,Rice,FIU,7,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938620,2017-09-23T23:30:00.000Z,Texas State,UTSA,14,44,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945260,2017-09-23T23:30:00.000Z,San Jose State,Utah State,10,61,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934575,2017-09-24T00:00:00.000Z,Michigan State,Notre Dame,18,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938619,2017-09-24T00:00:00.000Z,New Mexico State,UTEP,41,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935278,2017-09-24T02:00:00.000Z,Arizona State,Oregon,37,35,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935281,2017-09-24T02:00:00.000Z,Colorado,Washington,10,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945261,2017-09-24T02:15:00.000Z,Wyoming,Hawaii,28,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935280,2017-09-24T02:30:00.000Z,Stanford,UCLA,58,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941838,2017-09-24T16:00:00.000Z,UConn,East Carolina,38,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934521,2017-09-29T00:00:00.000Z,Iowa State,Texas,7,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937479,2017-09-29T23:00:00.000Z,Duke,Miami (FL),6,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935365,2017-09-30T00:00:00.000Z,Illinois,Nebraska,6,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945262,2017-09-30T00:00:00.000Z,Utah State,BYU,40,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935284,2017-09-30T02:30:00.000Z,Washington State,USC,30,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933873,2017-09-30T16:00:00.000Z,Arkansas,New Mexico State,42,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933875,2017-09-30T16:00:00.000Z,Florida,Vanderbilt,38,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935367,2017-09-30T16:00:00.000Z,Minnesota,Maryland,24,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935370,2017-09-30T16:00:00.000Z,Wisconsin,Northwestern,33,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937483,2017-09-30T16:00:00.000Z,Georgia Tech,North Carolina,33,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937486,2017-09-30T16:00:00.000Z,Pittsburgh,Rice,42,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941810,2017-09-30T16:00:00.000Z,East Carolina,South Florida,31,61,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941811,2017-09-30T16:00:00.000Z,Temple,Houston,13,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937485,2017-09-30T16:20:00.000Z,NC State,Syracuse,33,25,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937480,2017-09-30T17:00:00.000Z,Boston College,Central Michigan,28,8,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933878,2017-09-30T19:30:00.000Z,Tennessee,Georgia,0,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934519,2017-09-30T19:30:00.000Z,Kansas State,Baylor,33,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934566,2017-09-30T19:30:00.000Z,Army,UTEP,35,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935368,2017-09-30T19:30:00.000Z,Penn State,Indiana,45,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937482,2017-09-30T19:30:00.000Z,Wake Forest,Florida State,19,26,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938890,2017-09-30T19:30:00.000Z,UMass,Ohio,50,58,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941813,2017-09-30T19:30:00.000Z,Tulsa,Navy,21,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944986,2017-09-30T19:30:00.000Z,Kent State,Buffalo,13,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933876,2017-09-30T20:00:00.000Z,Kentucky,Eastern Michigan,24,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935285,2017-09-30T20:00:00.000Z,Stanford,Arizona State,34,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935366,2017-09-30T20:00:00.000Z,Michigan State,Iowa,17,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941809,2017-09-30T20:00:00.000Z,SMU,UConn,49,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944845,2017-09-30T20:00:00.000Z,Wyoming,Texas State,45,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934576,2017-09-30T21:00:00.000Z,Notre Dame,Miami (OH),52,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933874,2017-09-30T22:00:00.000Z,Auburn,Mississippi State,49,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944904,2017-09-30T22:00:00.000Z,Bowling Green,Akron,23,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933877,2017-09-30T23:00:00.000Z,LSU,Troy,21,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938622,2017-09-30T23:00:00.000Z,FIU,Charlotte,30,29,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938623,2017-09-30T23:00:00.000Z,Florida Atlantic,Middle Tennessee,38,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938624,2017-09-30T23:00:00.000Z,Louisiana Tech,South Alabama,34,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938625,2017-09-30T23:00:00.000Z,Cincinnati,Marshall,21,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938626,2017-09-30T23:00:00.000Z,Southern Miss,North Texas,28,43,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944844,2017-09-30T23:00:00.000Z,UL Monroe,Coastal Carolina,51,43,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944905,2017-09-30T23:00:00.000Z,Western Michigan,Ball State,55,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945263,2017-09-30T23:00:00.000Z,New Mexico,Air Force,56,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400985406,2017-09-30T23:00:00.000Z,UCF,Memphis,40,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933879,2017-09-30T23:30:00.000Z,Texas A&M,South Carolina,24,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935369,2017-09-30T23:30:00.000Z,Rutgers,Ohio State,0,56,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934520,2017-10-01T00:00:00.000Z,Texas Tech,Oklahoma State,34,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935288,2017-10-01T00:00:00.000Z,Oregon State,Washington,7,42,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937481,2017-10-01T00:00:00.000Z,Virginia Tech,Clemson,17,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933872,2017-10-01T01:00:00.000Z,Alabama,Ole Miss,66,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945265,2017-10-01T02:00:00.000Z,Fresno State,Nevada,41,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935286,2017-10-01T02:30:00.000Z,UCLA,Colorado,27,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935287,2017-10-01T02:30:00.000Z,Oregon,California,45,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944987,2017-10-01T02:30:00.000Z,San Diego State,Northern Illinois,34,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945266,2017-10-01T02:30:00.000Z,UNLV,San Jose State,41,13,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945264,2017-10-01T03:59:00.000Z,Hawaii,Colorado State,21,51,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944846,2017-10-05T00:00:00.000Z,Georgia Southern,Arkansas State,25,43,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937487,2017-10-06T00:00:00.000Z,NC State,Louisville,39,25,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941814,2017-10-06T23:00:00.000Z,UConn,Memphis,31,70,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945267,2017-10-07T02:15:00.000Z,BYU,Boise State,7,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941819,2017-10-07T15:00:00.000Z,Tulane,Tulsa,62,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933880,2017-10-07T16:00:00.000Z,Auburn,Ole Miss,44,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933885,2017-10-07T16:00:00.000Z,Vanderbilt,Georgia,14,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934523,2017-10-07T16:00:00.000Z,Oklahoma,Iowa State,31,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934525,2017-10-07T16:00:00.000Z,Kansas,Texas Tech,19,65,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935371,2017-10-07T16:00:00.000Z,Iowa,Illinois,45,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935374,2017-10-07T16:00:00.000Z,Northwestern,Penn State,7,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937489,2017-10-07T16:00:00.000Z,Clemson,Wake Forest,28,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941817,2017-10-07T16:00:00.000Z,East Carolina,Temple,10,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944991,2017-10-07T16:00:00.000Z,Toledo,Eastern Michigan,20,15,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937490,2017-10-07T16:20:00.000Z,Virginia,Duke,28,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937491,2017-10-07T16:30:00.000Z,Syracuse,Pittsburgh,27,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944990,2017-10-07T18:00:00.000Z,Ohio,Central Michigan,23,26,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944989,2017-10-07T18:30:00.000Z,Miami (OH),Bowling Green,29,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938628,2017-10-07T19:00:00.000Z,Middle Tennessee,FIU,37,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944849,2017-10-07T19:00:00.000Z,Texas State,UL Monroe,27,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933882,2017-10-07T19:30:00.000Z,Florida,LSU,16,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934522,2017-10-07T19:30:00.000Z,TCU,West Virginia,31,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934577,2017-10-07T19:30:00.000Z,North Carolina,Notre Dame,10,33,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935376,2017-10-07T19:30:00.000Z,Purdue,Minnesota,31,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941815,2017-10-07T19:30:00.000Z,Navy,Air Force,48,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944850,2017-10-07T19:30:00.000Z,Appalachian State,New Mexico State,45,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944988,2017-10-07T19:30:00.000Z,Akron,Ball State,31,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944992,2017-10-07T19:30:00.000Z,Northern Illinois,Kent State,24,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944993,2017-10-07T19:30:00.000Z,Buffalo,Western Michigan,68,71,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400981507,2017-10-07T19:30:00.000Z,Florida State,Miami (FL),20,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933883,2017-10-07T20:00:00.000Z,South Carolina,Arkansas,48,22,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935290,2017-10-07T20:00:00.000Z,USC,Oregon State,38,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935375,2017-10-07T20:00:00.000Z,Ohio State,Maryland,62,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938630,2017-10-07T20:00:00.000Z,UAB,Louisiana Tech,23,22,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945268,2017-10-07T20:30:00.000Z,Utah State,Colorado State,14,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944848,2017-10-07T21:00:00.000Z,Idaho,Louisiana,16,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938627,2017-10-07T22:00:00.000Z,Charlotte,Marshall,3,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938629,2017-10-07T22:00:00.000Z,Old Dominion,Florida Atlantic,28,58,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934564,2017-10-07T22:30:00.000Z,Rice,Army,12,49,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944847,2017-10-07T22:30:00.000Z,Coastal Carolina,Georgia State,21,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934524,2017-10-07T23:00:00.000Z,Texas,Kansas State,40,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938676,2017-10-07T23:00:00.000Z,UTSA,Southern Miss,29,31,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941818,2017-10-07T23:00:00.000Z,Houston,SMU,35,22,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933884,2017-10-07T23:15:00.000Z,Texas A&M,Alabama,19,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937488,2017-10-07T23:15:00.000Z,Boston College,Virginia Tech,10,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933881,2017-10-07T23:30:00.000Z,Kentucky,Missouri,40,34,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935372,2017-10-07T23:30:00.000Z,Michigan,Michigan State,10,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945269,2017-10-07T23:30:00.000Z,San Jose State,Fresno State,10,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935289,2017-10-08T00:00:00.000Z,Colorado,Arizona,42,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935292,2017-10-08T00:00:00.000Z,Oregon,Washington State,10,33,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935373,2017-10-08T00:00:00.000Z,Nebraska,Wisconsin,17,38,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938631,2017-10-08T00:00:00.000Z,UTEP,Western Kentucky,14,15,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941816,2017-10-08T00:00:00.000Z,Cincinnati,UCF,23,51,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935291,2017-10-08T02:15:00.000Z,Utah,Stanford,20,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945270,2017-10-08T02:30:00.000Z,Nevada,Hawaii,35,21,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935293,2017-10-08T02:45:00.000Z,Washington,California,38,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945271,2017-10-08T02:45:00.000Z,UNLV,San Diego State,10,41,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944851,2017-10-12T00:00:00.000Z,Troy,South Alabama,8,19,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944852,2017-10-12T23:30:00.000Z,Louisiana,Texas State,24,7,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937493,2017-10-13T23:00:00.000Z,Syracuse,Clemson,27,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935294,2017-10-14T02:30:00.000Z,California,Washington State,37,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933891,2017-10-14T16:00:00.000Z,Mississippi State,BYU,35,10,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933892,2017-10-14T16:00:00.000Z,Tennessee,South Carolina,9,15,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934527,2017-10-14T16:00:00.000Z,Iowa State,Kansas,45,0,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934529,2017-10-14T16:00:00.000Z,West Virginia,Texas Tech,46,35,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934567,2017-10-14T16:00:00.000Z,Army,Eastern Michigan,28,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935378,2017-10-14T16:00:00.000Z,Illinois,Rutgers,24,35,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935379,2017-10-14T16:00:00.000Z,Indiana,Michigan,20,27,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937495,2017-10-14T16:00:00.000Z,Duke,Florida State,10,17,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937497,2017-10-14T16:00:00.000Z,Pittsburgh,NC State,17,35,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400941821,2017-10-14T16:00:00.000Z,Temple,UConn,24,28,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937494,2017-10-14T16:20:00.000Z,Louisville,Boston College,42,45,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400945272,2017-10-14T18:00:00.000Z,Air Force,UNLV,34,30,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400938634,2017-10-14T18:30:00.000Z,Marshall,Old Dominion,35,3,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934530,2017-10-14T19:00:00.000Z,Kansas State,TCU,6,26,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933889,2017-10-14T19:30:00.000Z,LSU,Auburn,27,23,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400933890,2017-10-14T19:30:00.000Z,Ole Miss,Vanderbilt,57,35,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934526,2017-10-14T19:30:00.000Z,Oklahoma State,Baylor,59,16,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400934528,2017-10-14T19:30:00.000Z,Texas,Oklahoma,24,29,True,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935377,2017-10-14T19:30:00.000Z,Maryland,Northwestern,21,37,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400935382,2017-10-14T19:30:00.000Z,Wisconsin,Purdue,17,9,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400937496,2017-10-14T19:30:00.000Z,North Carolina,Virginia,14,20,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944995,2017-10-14T19:30:00.000Z,Kent State,Miami (OH),17,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944996,2017-10-14T19:30:00.000Z,Buffalo,Northern Illinois,13,14,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944997,2017-10-14T19:30:00.000Z,Bowling Green,Ohio,30,48,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400944998,2017-10-14T19:30:00.000Z,Central Michigan,Toledo,10,30,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
2017,400981508,2017-10-14T19:30:00.000Z,Miami (FL),Georgia Tech,25,24,False,PRIMARY_REGULAR_PROVISIONAL,v0.22_population_ledger
